,DAS,TT_rape,Plant,Eabs
2122,58,844.0999999999999,34,4.746889138076
2123,58,844.0999999999999,35,6.060490290136
2124,59,854.1499999999999,0,2.261502661701
2125,59,854.1499999999999,1,1.8681666621079998
2126,59,854.1499999999999,2,2.0959701453559996
2127,59,854.1499999999999,3,1.8886092302509998
2128,59,854.1499999999999,4,1.729369727826
2129,59,854.1499999999999,5,2.0881293797989997
2130,59,854.1499999999999,6,2.2092995714149994
2131,59,854.1499999999999,7,1.8739369808089996
2132,59,854.1499999999999,8,2.1613113542090003
2133,59,854.1499999999999,9,2.121771133443
2134,59,854.1499999999999,10,2.022811954253
2135,59,854.1499999999999,11,2.267980210307
2136,59,854.1499999999999,12,1.6252713704869999
2137,59,854.1499999999999,13,1.4173451788179998
2138,59,854.1499999999999,14,1.7663980981650003
2139,59,854.1499999999999,15,1.9134494851119999
2140,59,854.1499999999999,16,1.3761094856590002
2141,59,854.1499999999999,17,1.802883523152
2142,59,854.1499999999999,18,2.173909973745
2143,59,854.1499999999999,19,1.924175121608
2144,59,854.1499999999999,20,2.12989713226
2145,59,854.1499999999999,21,1.459355707286
2146,59,854.1499999999999,22,1.8631562030059998
2147,59,854.1499999999999,23,1.9759813652750002
2148,59,854.1499999999999,24,1.621477953407
2149,59,854.1499999999999,25,1.522785421717
2150,59,854.1499999999999,26,2.223183403136
2151,59,854.1499999999999,27,2.395164454153
2152,59,854.1499999999999,28,2.3255573347509997
2153,59,854.1499999999999,29,2.023532202834
2154,59,854.1499999999999,30,1.8379364411929997
2155,59,854.1499999999999,31,1.948105088212
2156,59,854.1499999999999,32,1.8218293177670002
2157,59,854.1499999999999,33,1.885518620644
2158,59,854.1499999999999,34,1.89201852423
2159,59,854.1499999999999,35,2.415766483036
2160,60,867.9499999999998,0,1.606632836263
2161,60,867.9499999999998,1,1.325459066633
2162,60,867.9499999999998,2,1.4903815416719999
2163,60,867.9499999999998,3,1.342035414171
2164,60,867.9499999999998,4,1.2275846756339999
2165,60,867.9499999999998,5,1.482953963615
2166,60,867.9499999999998,6,1.569477299233
2167,60,867.9499999999998,7,1.3304594901740001
2168,60,867.9499999999998,8,1.533481460854
2169,60,867.9499999999998,9,1.507113890713
2170,60,867.9499999999998,10,1.4365252829330002
2171,60,867.9499999999998,11,1.612143590679
2172,60,867.9499999999998,12,1.152892398955
2173,60,867.9499999999998,13,1.009114937895
2174,60,867.9499999999998,14,1.2572052892210002
2175,60,867.9499999999998,15,1.35851423956
2176,60,867.9499999999998,16,0.976734859915
2177,60,867.9499999999998,17,1.279903112025
2178,60,867.9499999999998,18,1.5433505163889998
2179,60,867.9499999999998,19,1.3677620920020002
2180,60,867.9499999999998,20,1.513860051733
2181,60,867.9499999999998,21,1.037637173612
2182,60,867.9499999999998,22,1.322170937415
2183,60,867.9499999999998,23,1.4043007843159998
2184,60,867.9499999999998,24,1.1515894529030004
2185,60,867.9499999999998,25,1.082891199266
2186,60,867.9499999999998,26,1.5802661106320002
2187,60,867.9499999999998,27,1.7017914446909999
2188,60,867.9499999999998,28,1.652840602055
2189,60,867.9499999999998,29,1.43600718075
2190,60,867.9499999999998,30,1.305873222826
2191,60,867.9499999999998,31,1.38275184408
2192,60,867.9499999999998,32,1.2932360330150001
2193,60,867.9499999999998,33,1.338886473547
2194,60,867.9499999999998,34,1.3444377660820002
2195,60,867.9499999999998,35,1.7163629161829999
2196,61,879.5999999999998,0,1.8793959104800002
2197,61,879.5999999999998,1,1.5487057722060003
2198,61,879.5999999999998,2,1.743785837239
2199,61,879.5999999999998,3,1.570320741524
2200,61,879.5999999999998,4,1.4344879383019997
2201,61,879.5999999999998,5,1.7340895122419997
2202,61,879.5999999999998,6,1.835428413399
2203,61,879.5999999999998,7,1.5556907615129998
2204,61,879.5999999999998,8,1.791979644407
2205,61,879.5999999999998,9,1.762608867248
2206,61,879.5999999999998,10,1.6802413946940002
2207,61,879.5999999999998,11,1.884882968892
2208,61,879.5999999999998,12,1.346884247359
2209,61,879.5999999999998,13,1.1830794042320003
2210,61,879.5999999999998,14,1.471316517781
2211,61,879.5999999999998,15,1.5882673784819998
2212,61,879.5999999999998,16,1.141274150071
2213,61,879.5999999999998,17,1.495851640498
2214,61,879.5999999999998,18,1.8048806332239997
2215,61,879.5999999999998,19,1.599997036302
2216,61,879.5999999999998,20,1.770521021174
2217,61,879.5999999999998,21,1.215190862928
2218,61,879.5999999999998,22,1.545221972092
2219,61,879.5999999999998,23,1.6429561666669998
2220,61,879.5999999999998,24,1.346046220987
2221,61,879.5999999999998,25,1.2671803862330002
2222,61,879.5999999999998,26,1.8484145890680002
2223,61,879.5999999999998,27,1.9908018989789997
2224,61,879.5999999999998,28,1.933565465943
2225,61,879.5999999999998,29,1.678538022209
2226,61,879.5999999999998,30,1.526672237997
2227,61,879.5999999999998,31,1.6161759808260001
2228,61,879.5999999999998,32,1.512226203408
2229,61,879.5999999999998,33,1.5649316533509998
2230,61,879.5999999999998,34,1.5735383214899998
2231,61,879.5999999999998,35,2.007046409226
2232,62,889.9499999999998,0,5.254875347111
2233,62,889.9499999999998,1,4.326777641901999
2234,62,889.9499999999998,2,4.880406530401
2235,62,889.9499999999998,3,4.391484302983001
2236,62,889.9499999999998,4,4.0084516995929995
2237,62,889.9499999999998,5,4.848784533972
2238,62,889.9499999999998,6,5.132868280703999
2239,62,889.9499999999998,7,4.347329732928001
2240,62,889.9499999999998,8,5.007536679369
2241,62,889.9499999999998,9,4.928405673744001
2242,62,889.9499999999998,10,4.697590471392
2243,62,889.9499999999998,11,5.26913904299
2244,62,889.9499999999998,12,3.76310031827
2245,62,889.9499999999998,13,3.314359075548
2246,62,889.9499999999998,14,4.118201635988
2247,62,889.9499999999998,15,4.439562113252001
2248,62,889.9499999999998,16,3.189291974798
2249,62,889.9499999999998,17,4.178959514992
2250,62,889.9499999999998,18,5.045238497102999
2251,62,889.9499999999998,19,4.475270850740001
2252,62,889.9499999999998,20,4.950692719808
2253,62,889.9499999999998,21,3.4031273673319995
2254,62,889.9499999999998,22,4.314357103165001
2255,62,889.9499999999998,23,4.595864720055
2256,62,889.9499999999998,24,3.762722193447
2257,62,889.9499999999998,25,3.543482544544
2258,62,889.9499999999998,26,5.170199107066
2259,62,889.9499999999998,27,5.565361035279999
2260,62,889.9499999999998,28,5.407465035912
2261,62,889.9499999999998,29,4.692193744252999
2262,62,889.9499999999998,30,4.269293861642
2263,62,889.9499999999998,31,4.515597120734
2264,62,889.9499999999998,32,4.225784836489
2265,62,889.9499999999998,33,4.375521456131
2266,62,889.9499999999998,34,4.399589942582001
2267,62,889.9499999999998,35,5.612122057304
2268,63,899.6999999999998,0,1.9031169016090002
2269,63,899.6999999999998,1,1.565621037558
2270,63,899.6999999999998,2,1.7682134209909999
2271,63,899.6999999999998,3,1.590935550264
2272,63,899.6999999999998,4,1.451266104368
2273,63,899.6999999999998,5,1.756187957426
2274,63,899.6999999999998,6,1.859218237392
2275,63,899.6999999999998,7,1.573920331666
2276,63,899.6999999999998,8,1.8126754302169998
2277,63,899.6999999999998,9,1.7845882070329997
2278,63,899.6999999999998,10,1.7012307500759998
2279,63,899.6999999999998,11,1.9082302896730003
2280,63,899.6999999999998,12,1.362531512028
2281,63,899.6999999999998,13,1.2012892384850002
2282,63,899.6999999999998,14,1.4933716387140004
2283,63,899.6999999999998,15,1.607306754931
2284,63,899.6999999999998,16,1.1542164231390002
2285,63,899.6999999999998,17,1.5126642662210004
2286,63,899.6999999999998,18,1.8267596003680002
2287,63,899.6999999999998,19,1.6207204521720002
2288,63,899.6999999999998,20,1.793343212547
2289,63,899.6999999999998,21,1.2328155320179999
2290,63,899.6999999999998,22,1.5629679088299997
2291,63,899.6999999999998,23,1.664500387596
2292,63,899.6999999999998,24,1.3623222499800003
2293,63,899.6999999999998,25,1.283896983361
2294,63,899.6999999999998,26,1.8730200316990002
2295,63,899.6999999999998,27,2.0158924149810002
2296,63,899.6999999999998,28,1.9584394329390002
2297,63,899.6999999999998,29,1.6991911802650004
2298,63,899.6999999999998,30,1.546555294094
2299,63,899.6999999999998,31,1.64169163031
2300,63,899.6999999999998,32,1.529319315051
2301,63,899.6999999999998,33,1.5839039852420003
2302,63,899.6999999999998,34,1.5936606232489998
2303,63,899.6999999999998,35,2.032205063183
2304,64,908.6499999999999,0,5.965644468213
2305,64,908.6499999999999,1,4.747751255306
2306,64,908.6499999999999,2,5.802382203811999
2307,64,908.6499999999999,3,5.303775261824001
2308,64,908.6499999999999,4,4.809575875283999
2309,64,908.6499999999999,5,5.314500259934999
2310,64,908.6499999999999,6,5.268623930823
2311,64,908.6499999999999,7,5.06070643255
2312,64,908.6499999999999,8,5.346268060642
2313,64,908.6499999999999,9,4.960527930683999
2314,64,908.6499999999999,10,5.178887318706999
2315,64,908.6499999999999,11,5.797731830529
2316,64,908.6499999999999,12,3.8938008466469993
2317,64,908.6499999999999,13,4.298545400405
2318,64,908.6499999999999,14,4.2225575587029995
2319,64,908.6499999999999,15,5.460899660913001
2320,64,908.6499999999999,16,4.045038238136
2321,64,908.6499999999999,17,4.853412105684
2322,64,908.6499999999999,18,5.54052765033
2323,64,908.6499999999999,19,4.567245740863
2324,64,908.6499999999999,20,6.067263324428001
2325,64,908.6499999999999,21,3.563059636523
2326,64,908.6499999999999,22,5.326920491817998
2327,64,908.6499999999999,23,5.369106992570001
2328,64,908.6499999999999,24,4.466353685194
2329,64,908.6499999999999,25,4.817019318846
2330,64,908.6499999999999,26,6.141826445709001
2331,64,908.6499999999999,27,5.915484383324001
2332,64,908.6499999999999,28,5.583629256179
2333,64,908.6499999999999,29,5.296212943081
2334,64,908.6499999999999,30,5.266757056775999
2335,64,908.6499999999999,31,3.907759900182
2336,64,908.6499999999999,32,4.443488282284001
2337,64,908.6499999999999,33,3.776991519383999
2338,64,908.6499999999999,34,5.525629841579
2339,64,908.6499999999999,35,6.280756206427
2340,65,919.7499999999999,0,0.8589597931849999
2341,65,919.7499999999999,1,0.6836196192710001
2342,65,919.7499999999999,2,0.8355710577919999
2343,65,919.7499999999999,3,0.7638713989699998
2344,65,919.7499999999999,4,0.692776296499
2345,65,919.7499999999999,5,0.7653223551660002
2346,65,919.7499999999999,6,0.7585079487000002
2347,65,919.7499999999999,7,0.728997054681
2348,65,919.7499999999999,8,0.7697906941989999
2349,65,919.7499999999999,9,0.7140875159779999
2350,65,919.7499999999999,10,0.745709463048
2351,65,919.7499999999999,11,0.834730570705
2352,65,919.7499999999999,12,0.5604763274669999
2353,65,919.7499999999999,13,0.61899822711
2354,65,919.7499999999999,14,0.607832876218
2355,65,919.7499999999999,15,0.7865602641449999
2356,65,919.7499999999999,16,0.5824494807700001
2357,65,919.7499999999999,17,0.6986043986420002
2358,65,919.7499999999999,18,0.7976561804330001
2359,65,919.7499999999999,19,0.6572358919779998
2360,65,919.7499999999999,20,0.8742033228239999
2361,65,919.7499999999999,21,0.512851677702
2362,65,919.7499999999999,22,0.7673018127619999
2363,65,919.7499999999999,23,0.77316665794
2364,65,919.7499999999999,24,0.643036348519
2365,65,919.7499999999999,25,0.694309806196
2366,65,919.7499999999999,26,0.8848965714919999
2367,65,919.7499999999999,27,0.8514316624300001
2368,65,919.7499999999999,28,0.8040802471280002
2369,65,919.7499999999999,29,0.762391201908
2370,65,919.7499999999999,30,0.7583887668249999
2371,65,919.7499999999999,31,0.5622369070269999
2372,65,919.7499999999999,32,0.639624433087
2373,65,919.7499999999999,33,0.5439133122919999
2374,65,919.7499999999999,34,0.7956935239540001
2375,65,919.7499999999999,35,0.904647561429
2376,66,932.3499999999999,0,6.038111306689999
2377,66,932.3499999999999,1,4.8041390151679995
2378,66,932.3499999999999,2,5.870973865508999
2379,66,932.3499999999999,3,5.36976359875
2380,66,932.3499999999999,4,4.868548182269
2381,66,932.3499999999999,5,5.380322586917
2382,66,932.3499999999999,6,5.329799372585001
2383,66,932.3499999999999,7,5.125649185083
2384,66,932.3499999999999,8,5.40865280789
2385,66,932.3499999999999,9,5.017288224223
2386,66,932.3499999999999,10,5.242286343714
2387,66,932.3499999999999,11,5.865620825872
2388,66,932.3499999999999,12,3.9371574904309994
2389,66,932.3499999999999,13,4.351560024175999
2390,66,932.3499999999999,14,4.270497195827
2391,66,932.3499999999999,15,5.529895496457999
2392,66,932.3499999999999,16,4.093111606889999
2393,66,932.3499999999999,17,4.909540761674
2394,66,932.3499999999999,18,5.606758332372
2395,66,932.3499999999999,19,4.618060603848001
2396,66,932.3499999999999,20,6.144892385105001
2397,66,932.3499999999999,21,3.603818555125
2398,66,932.3499999999999,22,5.393388999596
2399,66,932.3499999999999,23,5.434410849532999
2400,66,932.3499999999999,24,4.518460449421
2401,66,932.3499999999999,25,4.883625501813
2402,66,932.3499999999999,26,6.223212555734001
2403,66,932.3499999999999,27,5.982374665448
2404,66,932.3499999999999,28,5.650284637565999
2405,66,932.3499999999999,29,5.357000806368999
2406,66,932.3499999999999,30,5.330218543721
2407,66,932.3499999999999,31,3.952120459339
2408,66,932.3499999999999,32,4.493488038669
2409,66,932.3499999999999,33,3.821593114188
2410,66,932.3499999999999,34,5.594324342708999
2411,66,932.3499999999999,35,6.357742979231999
2412,67,942.3999999999999,0,4.041303523141001
2413,67,942.3999999999999,1,3.214301287764
2414,67,942.3999999999999,2,3.928823901641
2415,67,942.3999999999999,3,3.5942375406610005
2416,67,942.3999999999999,4,3.2590854860189995
2417,67,942.3999999999999,5,3.601016208071
2418,67,942.3999999999999,6,3.5668061029129996
2419,67,942.3999999999999,7,3.432406567013
2420,67,942.3999999999999,8,3.6202166199839994
2421,67,942.3999999999999,9,3.3570904166949997
2422,67,942.3999999999999,10,3.5091298263500006
2423,67,942.3999999999999,11,3.9261587165999994
2424,67,942.3999999999999,12,2.627244126849
2425,67,942.3999999999999,13,2.9133306908349996
2426,67,942.3999999999999,14,2.856968843871
2427,67,942.3999999999999,15,3.701885844729
2428,67,942.3999999999999,16,2.738741407531
2429,67,942.3999999999999,17,3.296401830475
2430,67,942.3999999999999,18,3.7532718128940004
2431,67,942.3999999999999,19,3.090180233627
2432,67,942.3999999999999,20,4.1136545556429995
2433,67,942.3999999999999,21,2.4116534332019994
2434,67,942.3999999999999,22,3.6104781235180003
2435,67,942.3999999999999,23,3.6372985442879995
2436,67,942.3999999999999,24,3.024462424948
2437,67,942.3999999999999,25,3.2709935405660007
2438,67,942.3999999999999,26,4.167229399085
2439,67,942.3999999999999,27,4.00295882975
2440,67,942.3999999999999,28,3.7815293643910004
2441,67,942.3999999999999,29,3.583924445694
2442,67,942.3999999999999,30,3.567368412909
2443,67,942.3999999999999,31,2.6457720874589996
2444,67,942.3999999999999,32,3.0073995122420003
2445,67,942.3999999999999,33,2.557389457249
2446,67,942.3999999999999,34,3.744868149323
2447,67,942.3999999999999,35,4.256276606558
2448,68,952.1999999999998,0,2.601616365162
2449,68,952.1999999999998,1,2.068738255685
2450,68,952.1999999999998,2,2.5298467381560004
2451,68,952.1999999999998,3,2.313773469839
2452,68,952.1999999999998,4,2.0984381521590003
2453,68,952.1999999999998,5,2.3182170319220003
2454,68,952.1999999999998,6,2.2959517732389996
2455,68,952.1999999999998,7,2.2102276153770006
2456,68,952.1999999999998,8,2.3306755688890006
2457,68,952.1999999999998,9,2.1602941346319997
2458,68,952.1999999999998,10,2.2593569004379996
2459,68,952.1999999999998,11,2.527142766816
2460,68,952.1999999999998,12,1.690693456253
2461,68,952.1999999999998,13,1.8754217238770003
2462,68,952.1999999999998,14,1.8386225377870002
2463,68,952.1999999999998,15,2.383244049885
2464,68,952.1999999999998,16,1.7626425915800001
2465,68,952.1999999999998,17,2.1218645391430004
2466,68,952.1999999999998,18,2.4154899692040006
2467,68,952.1999999999998,19,1.9888682740739996
2468,68,952.1999999999998,20,2.6486469899470007
2469,68,952.1999999999998,21,1.5518646119040005
2470,68,952.1999999999998,22,2.3256477358760006
2471,68,952.1999999999998,23,2.341205235851
2472,68,952.1999999999998,24,1.9473797091029998
2473,68,952.1999999999998,25,2.107082589975
2474,68,952.1999999999998,26,2.6836443923579996
2475,68,952.1999999999998,27,2.576246548528
2476,68,952.1999999999998,28,2.433970062574001
2477,68,952.1999999999998,29,2.30645612807
2478,68,952.1999999999998,30,2.296363560012
2479,68,952.1999999999998,31,1.701759785373
2480,68,952.1999999999998,32,1.935651243915
2481,68,952.1999999999998,33,1.6459111885399995
2482,68,952.1999999999998,34,2.410985459534
2483,68,952.1999999999998,35,2.740160452761
2484,69,959.1499999999999,0,6.946468619436001
2485,69,959.1499999999999,1,5.522947429578
2486,69,959.1499999999999,2,6.754260896583
2487,69,959.1499999999999,3,6.179302080676999
2488,69,959.1499999999999,4,5.603760882769
2489,69,959.1499999999999,5,6.189418635104
2490,69,959.1499999999999,6,6.130001146021999
2491,69,959.1499999999999,7,5.902895358842999
2492,69,959.1499999999999,8,6.220807723376999
2493,69,959.1499999999999,9,5.767356953854999
2494,69,959.1499999999999,10,6.032087189492
2495,69,959.1499999999999,11,6.745362256796999
2496,69,959.1499999999999,12,4.511837978936
2497,69,959.1499999999999,13,5.007067719775
2498,69,959.1499999999999,14,4.907827282243999
2499,69,959.1499999999999,15,6.364299255302
2500,69,959.1499999999999,16,4.705151654527
2501,69,959.1499999999999,17,5.665346437476001
2502,69,959.1499999999999,18,6.449243797778
2503,69,959.1499999999999,19,5.309795140702
2504,69,959.1499999999999,20,7.071682284803999
2505,69,959.1499999999999,21,4.142713861938001
2506,69,959.1499999999999,22,6.211302072646001
2507,69,959.1499999999999,23,6.248961077443001
2508,69,959.1499999999999,24,5.198395363565001
2509,69,959.1499999999999,25,5.627475722491
2510,69,959.1499999999999,26,7.167541046461
2511,69,959.1499999999999,27,6.876336216883
2512,69,959.1499999999999,28,6.497666417691
2513,69,959.1499999999999,29,6.15706776812
2514,69,959.1499999999999,30,6.130603361069999
2515,69,959.1499999999999,31,4.543985750069
2516,69,959.1499999999999,32,5.166073124468
2517,69,959.1499999999999,33,4.394578282007
2518,69,959.1499999999999,34,6.438888175469
2519,69,959.1499999999999,35,7.316692029677999
2520,70,967.3499999999999,0,1.905374597924
2521,70,967.3499999999999,1,1.5144801035790005
2522,70,967.3499999999999,2,1.8524312230750004
2523,70,967.3499999999999,3,1.6951570505280003
2524,70,967.3499999999999,4,1.5370794412369997
2525,70,967.3499999999999,5,1.697681207927
2526,70,967.3499999999999,6,1.681064811451
2527,70,967.3499999999999,7,1.619066759609
2528,70,967.3499999999999,8,1.706502718756
2529,70,967.3499999999999,9,1.581315179285
2530,70,967.3499999999999,10,1.6544025722120002
2531,70,967.3499999999999,11,1.8498258177399998
2532,70,967.3499999999999,12,1.237043548536
2533,70,967.3499999999999,13,1.373469689434
2534,70,967.3499999999999,14,1.3455283123530002
2535,70,967.3499999999999,15,1.7458207619660002
2536,70,967.3499999999999,16,1.290273789102
2537,70,967.3499999999999,17,1.5537327628050002
2538,70,967.3499999999999,18,1.7685186661529997
2539,70,967.3499999999999,19,1.4559061305770002
2540,70,967.3499999999999,20,1.9398518146440002
2541,70,967.3499999999999,21,1.1358503564119997
2542,70,967.3499999999999,22,1.7040195306810002
2543,70,967.3499999999999,23,1.7138084606850001
2544,70,967.3499999999999,24,1.426041466962
2545,70,967.3499999999999,25,1.544167936522
2546,70,967.3499999999999,26,1.9664256813039998
2547,70,967.3499999999999,27,1.885582546897
2548,70,967.3499999999999,28,1.7817454737439997
2549,70,967.3499999999999,29,1.688267119668
2550,70,967.3499999999999,30,1.6812754647789998
2551,70,967.3499999999999,31,1.24617369194
2552,70,967.3499999999999,32,1.4167416157319999
2553,70,967.3499999999999,33,1.204947322805
2554,70,967.3499999999999,34,1.766339002461
2555,70,967.3499999999999,35,2.006667555451
2556,71,975.6999999999999,0,2.729411334877
2557,71,975.6999999999999,1,2.220403823781
2558,71,975.6999999999999,2,2.878328331318
2559,71,975.6999999999999,3,2.52770636445
2560,71,975.6999999999999,4,2.4879566279120002
2561,71,975.6999999999999,5,2.22911468792
2562,71,975.6999999999999,6,2.2902179436780004
2563,71,975.6999999999999,7,2.338833314589
2564,71,975.6999999999999,8,2.3861356530610003
2565,71,975.6999999999999,9,2.306276512553
2566,71,975.6999999999999,10,2.4377831353749997
2567,71,975.6999999999999,11,2.7421822105920004
2568,71,975.6999999999999,12,1.812633137343
2569,71,975.6999999999999,13,2.198843603768
2570,71,975.6999999999999,14,2.0120056975100002
2571,71,975.6999999999999,15,2.7283695963210004
2572,71,975.6999999999999,16,2.200092445759
2573,71,975.6999999999999,17,2.392019843235
2574,71,975.6999999999999,18,2.578756063723
2575,71,975.6999999999999,19,2.2247154668439997
2576,71,975.6999999999999,20,2.495608580789
2577,71,975.6999999999999,21,1.9351965119299999
2578,71,975.6999999999999,22,2.678143047021
2579,71,975.6999999999999,23,2.632282469586
2580,71,975.6999999999999,24,2.006042044931
2581,71,975.6999999999999,25,2.4804993809980003
2582,71,975.6999999999999,26,2.752057833054
2583,71,975.6999999999999,27,2.481815689354
2584,71,975.6999999999999,28,2.598299470238
2585,71,975.6999999999999,29,2.383532615189
2586,71,975.6999999999999,30,2.559426040864
2587,71,975.6999999999999,31,1.698031933213
2588,71,975.6999999999999,32,2.230020714008
2589,71,975.6999999999999,33,1.450348672168
2590,71,975.6999999999999,34,2.698634548221
2591,71,975.6999999999999,35,2.778911512634
2592,72,975.6999999999999,0,5.550933868875
2593,72,975.6999999999999,1,4.515627771818
2594,72,975.6999999999999,2,5.853717718758
2595,72,975.6999999999999,3,5.140711075987
2596,72,975.6999999999999,4,5.059621603278
2597,72,975.6999999999999,5,4.533146328421999
2598,72,975.6999999999999,6,4.657565749121
2599,72,975.6999999999999,7,4.756287254641999
2600,72,975.6999999999999,8,4.852653366697
2601,72,975.6999999999999,9,4.690169602643
2602,72,975.6999999999999,10,4.957787162751
2603,72,975.6999999999999,11,5.576175027233
2604,72,975.6999999999999,12,3.68609831768
2605,72,975.6999999999999,13,4.4715243383139995
2606,72,975.6999999999999,14,4.091851640541
2607,72,975.6999999999999,15,5.548634730898
2608,72,975.6999999999999,16,4.474138847877001
2609,72,975.6999999999999,17,4.864456652128
2610,72,975.6999999999999,18,5.2443011724129995
2611,72,975.6999999999999,19,4.524305810743
2612,72,975.6999999999999,20,5.075116251289
2613,72,975.6999999999999,21,3.936082170045
2614,72,975.6999999999999,22,5.4461178747990004
2615,72,975.6999999999999,23,5.3535255093
2616,72,975.6999999999999,24,4.079383466661
2617,72,975.6999999999999,25,5.044331181475
2618,72,975.6999999999999,26,5.597582462120999
2619,72,975.6999999999999,27,5.046379781577
2620,72,975.6999999999999,28,5.284118828573
2621,72,975.6999999999999,29,4.847598512466
2622,72,975.6999999999999,30,5.205274335338
2623,72,975.6999999999999,31,3.453147383929
2624,72,975.6999999999999,32,4.535009023221
2625,72,975.6999999999999,33,2.9494520790510004
2626,72,975.6999999999999,34,5.488059783634999
2627,72,975.6999999999999,35,5.651501253735
2628,73,975.6999999999999,0,5.046415656497
2629,73,975.6999999999999,1,4.1051980489840005
2630,73,975.6999999999999,2,5.321457639097
2631,73,975.6999999999999,3,4.673566216793
2632,73,975.6999999999999,4,4.599931999433
2633,73,975.6999999999999,5,4.121228792278
2634,73,975.6999999999999,6,4.234146856542
2635,73,975.6999999999999,7,4.323993158799
2636,73,975.6999999999999,8,4.41169119103
2637,73,975.6999999999999,9,4.2637166449390005
2638,73,975.6999999999999,10,4.507265666379
2639,73,975.6999999999999,11,5.069590105805
2640,73,975.6999999999999,12,3.3511824257379996
2641,73,975.6999999999999,13,4.065300433749
2642,73,975.6999999999999,14,3.719864365008
2643,73,975.6999999999999,15,5.044389444128001
2644,73,975.6999999999999,16,4.067334771805999
2645,73,975.6999999999999,17,4.4222158827569995
2646,73,975.6999999999999,18,4.767638235726
2647,73,975.6999999999999,19,4.113085339134
2648,73,975.6999999999999,20,4.613819689765
2649,73,975.6999999999999,21,3.578370016454
2650,73,975.6999999999999,22,4.9513583924210005
2651,73,975.6999999999999,23,4.867030780635
2652,73,975.6999999999999,24,3.708536974252
2653,73,975.6999999999999,25,4.585963407555001
2654,73,975.6999999999999,26,5.088992352546001
2655,73,975.6999999999999,27,4.58762398701
2656,73,975.6999999999999,28,4.803661366747
2657,73,975.6999999999999,29,4.406910988351999
2658,73,975.6999999999999,30,4.7324164678519995
2659,73,975.6999999999999,31,3.139132099203
2660,73,975.6999999999999,32,4.122820025828
2661,73,975.6999999999999,33,2.6813147241129998
2662,73,975.6999999999999,34,4.989336586588
2663,73,975.6999999999999,35,5.137925374815
2664,74,981.4,0,0.8029411061009999
2665,74,981.4,1,0.653227393278
2666,74,981.4,2,0.846720077434
2667,74,981.4,3,0.7435163858009999
2668,74,981.4,4,0.731781297962
2669,74,981.4,5,0.655682651794
2670,74,981.4,6,0.672980655001
2671,74,981.4,7,0.6878140440639999
2672,74,981.4,8,0.701842823102
2673,74,981.4,9,0.6783505839289999
2674,74,981.4,10,0.717003631104
2675,74,981.4,11,0.807222919957
2676,74,981.4,12,0.533008287869
2677,74,981.4,13,0.6468709356
2678,74,981.4,14,0.592095038655
2679,74,981.4,15,0.8026034830489999
2680,74,981.4,16,0.647198601832
2681,74,981.4,17,0.7035155371340001
2682,74,981.4,18,0.758435200029
2683,74,981.4,19,0.655323035726
2684,74,981.4,20,0.733142313766
2685,74,981.4,21,0.569340507985
2686,74,981.4,22,0.787767203047
2687,74,981.4,23,0.774271220874
2688,74,981.4,24,0.590202266716
2689,74,981.4,25,0.7289634045660001
2690,74,981.4,26,0.8091883591060001
2691,74,981.4,27,0.729749465651
2692,74,981.4,28,0.764485880132
2693,74,981.4,29,0.7011598317759999
2694,74,981.4,30,0.752894383115
2695,74,981.4,31,0.499521963059
2696,74,981.4,32,0.6565139120550001
2697,74,981.4,33,0.426387373179
2698,74,981.4,34,0.79390693137
2699,74,981.4,35,0.8173247941270001
2700,75,981.4,0,4.79459872127
2701,75,981.4,1,3.900859471185
2702,75,981.4,2,5.05640951328
2703,75,981.4,3,4.440128125509
2704,75,981.4,4,4.3703662502639995
2705,75,981.4,5,3.914936677931
2706,75,981.4,6,4.018836834387
2707,75,981.4,7,4.10737688567
2708,75,981.4,8,4.191251095425001
2709,75,981.4,9,4.050788084621
2710,75,981.4,10,4.281550038408
2711,75,981.4,11,4.820231841958
2712,75,981.4,12,3.183027958794
2713,75,981.4,13,3.8623736945199996
2714,75,981.4,14,3.5358276727
2715,75,981.4,15,4.793172175751
2716,75,981.4,16,3.8644516584310002
2717,75,981.4,17,4.201347080744
2718,75,981.4,18,4.529173298302
2719,75,981.4,19,3.912972529301
2720,75,981.4,20,4.378012437193
2721,75,981.4,21,3.3994316540310003
2722,75,981.4,22,4.704120798111999
2723,75,981.4,23,4.623660233723001
2724,75,981.4,24,3.524543597644
2725,75,981.4,25,4.353548717729
2726,75,981.4,26,4.832015846578
2727,75,981.4,27,4.358000001694
2728,75,981.4,28,4.565336493278
2729,75,981.4,29,4.18680797908
2730,75,981.4,30,4.496462148616001
2731,75,981.4,31,2.982265697483
2732,75,981.4,32,3.9202266096219995
2733,75,981.4,33,2.546065235987
2734,75,981.4,34,4.740951385806
2735,75,981.4,35,4.881018206438
2736,76,981.4,0,5.4372200906709995
2737,76,981.4,1,4.423466372688
2738,76,981.4,2,5.7340074774600005
2739,76,981.4,3,5.034979395020001
2740,76,981.4,4,4.955851433477
2741,76,981.4,5,4.439761972105
2742,76,981.4,6,4.557611293546
2743,76,981.4,7,4.657831717022999
2744,76,981.4,8,4.752675166423
2745,76,981.4,9,4.593667330657
2746,76,981.4,10,4.855161539316001
2747,76,981.4,11,5.465730570192999
2748,76,981.4,12,3.609464476805
2749,76,981.4,13,4.379802206274
2750,76,981.4,14,4.009696992372
2751,76,981.4,15,5.4356094116
